Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
32,Travel_Rarely,1401,Sales,4,2,Life Sciences,1,3,Female,56,3,Sales Representative,2,Married,3931,20990,2,Yes,11,3,1,80,6,5,3,3,1,2,No
32,Travel_Rarely,1156,Research & Development,29,1,Technical Degree,1,2,Female,48,1,Healthcare Representative,3,Single,15644,14230,2,Yes,19,3,1,80,12,4,3,2,0,6,Yes
30,Travel_Rarely,766,Sales,13,2,Medical,1,1,Female,33,4,Sales Executive,2,Married,3381,25341,0,Yes,17,3,2,80,13,1,1,7,2,5,No
43,Travel_Rarely,1083,Sales,4,2,Medical,1,3,Female,90,2,Research Scientist,1,Divorced,16577,19099,1,Yes,12,3,3,80,5,0,1,11,5,0,No
34,Travel_Frequently,847,Research & Development,11,3,Life Sciences,1,1,Female,86,3,Research Scientist,4,Married,6683,18485,2,Yes,11,3,4,80,22,4,1,13,0,11,No
34,Travel_Rarely,252,Research & Development,21,4,Other,1,2,Female,85,2,Sales Executive,1,Divorced,9950,12856,0,Yes,18,3,1,80,1,2,1,2,3,7,No
33,Travel_Frequently,283,Research & Development,28,4,Human Resources,1,2,Female,68,3,Healthcare Representative,3,Single,13876,14666,3,Yes,13,3,1,80,6,6,1,1,1,9,Yes
21,Travel_Frequently,480,Human Resources,8,3,Medical,1,1,Female,67,3,Healthcare Representative,1,Single,12264,11255,0,No,11,3,3,80,13,5,1,6,1,4,No
50,Travel_Frequently,516,Sales,4,3,Technical Degree,1,2,Female,55,3,Manager,2,Single,12871,7367,2,Yes,14,3,3,80,7,0,1,5,0,1,No
41,Travel_Rarely,518,Sales,12,2,Marketing,1,1,Female,53,3,Laboratory Technician,1,Single,15579,19933,0,Yes,12,3,2,80,3,2,2,1,3,3,No
20,Travel_Frequently,769,Sales,9,3,Marketing,1,4,Female,54,3,Sales Representative,4,Single,2323,17205,1,No,14,3,2,80,2,3,3,2,0,2,Yes
28,Travel_Rarely,227,Sales,15,4,Life Sciences,1,3,Female,79,1,Laboratory Technician,1,Single,7182,20191,5,Yes,11,3,1,80,20,0,1,2,0,0,Yes
27,Non-Travel,1175,Sales,13,3,Life Sciences,1,1,Female,71,1,Sales Executive,2,Married,8265,7879,3,Yes,14,3,2,80,20,0,3,0,0,9,No
50,Travel_Rarely,885,Research & Development,28,4,Other,1,3,Female,96,1,Research Scientist,1,Single,3215,16680,3,Yes,18,4,3,80,24,1,2,8,2,1,No
44,Non-Travel,571,Sales,10,1,Life Sciences,1,3,Male,47,1,Research Scientist,2,Single,4163,3002,1,Yes,22,3,3,80,6,4,2,16,4,9,No
39,Travel_Rarely,545,Human Resources,27,4,Marketing,1,2,Female,68,3,Laboratory Technician,4,Single,14280,13474,4,Yes,17,3,2,80,16,0,3,4,3,6,No
29,Travel_Rarely,454,Human Resources,10,2,Other,1,1,Female,55,2,Laboratory Technician,2,Single,5240,11603,0,No,16,3,2,80,16,4,3,5,3,2,No
42,Travel_Rarely,942,Human Resources,9,2,Life Sciences,1,2,Female,55,2,Sales Executive,2,Single,4478,20901,1,No,15,3,1,80,29,5,4,3,3,3,No
33,Travel_Rarely,1131,Sales,19,4,Technical Degree,1,1,Female,66,1,Research Scientist,3,Single,10942,7418,4,Yes,11,3,3,80,26,2,1,2,0,5,Yes
33,Travel_Frequently,591,Human Resources,5,2,Human Resources,1,2,Female,84,1,Laboratory Technician,1,Single,12341,7508,4,Yes,19,3,1,80,28,1,2,4,3,7,No
33,Non-Travel,852,Sales,26,2,Life Sciences,1,2,Female,58,4,Healthcare Representative,3,Married,9382,24909,0,Yes,16,3,2,80,19,3,3,8,0,1,Yes
48,Travel_Rarely,775,Sales,10,1,Life Sciences,1,1,Male,58,2,Healthcare Representative,2,Single,9679,9799,1,Yes,14,3,3,80,11,5,2,5,1,3,No
19,Travel_Frequently,847,Research & Development,1,3,Technical Degree,1,3,Female,60,4,Sales Executive,3,Single,3762,12792,2,Yes,13,4,1,80,10,4,4,2,5,5,No
33,Travel_Frequently,1429,Research & Development,3,1,Medical,1,2,Female,32,3,Sales Executive,2,Married,2827,12005,3,Yes,12,3,3,80,27,6,3,5,4,0,No
31,Travel_Frequently,969,Sales,8,5,Technical Degree,1,2,Female,89,1,Research Scientist,3,Single,15342,14294,1,Yes,12,3,3,80,22,3,2,11,3,1,No
54,Travel_Frequently,604,Research & Development,5,1,Human Resources,1,3,Female,90,2,Laboratory Technician,3,Single,3360,10140,1,Yes,13,4,3,80,1,0,2,7,5,2,No
51,Non-Travel,151,Research & Development,29,5,Other,1,3,Female,42,3,Healthcare Representative,2,Married,4535,16512,4,Yes,24,3,2,80,24,0,1,4,1,4,No
44,Travel_Rarely,950,Sales,7,3,Medical,1,1,Female,37,2,Research Scientist,1,Single,2649,12428,1,Yes,14,3,3,80,19,2,1,2,2,5,No
29,Travel_Rarely,819,Research & Development,2,4,Human Resources,1,2,Male,89,1,Healthcare Representative,2,Married,5085,18765,0,Yes,19,3,2,80,15,1,2,0,2,4,No
19,Non-Travel,871,Sales,17,2,Marketing,1,1,Female,89,2,Research Scientist,3,Single,6967,13838,1,Yes,12,4,4,80,12,1,3,3,2,5,No
42,Travel_Rarely,1391,Sales,2,2,Other,1,2,Female,85,3,Laboratory Technician,1,Married,8934,5075,4,Yes,12,3,1,80,10,5,1,6,4,1,Yes
41,Travel_Rarely,150,Sales,23,4,Life Sciences,1,1,Male,87,3,Sales Executive,4,Single,2356,13422,2,Yes,17,3,4,80,25,4,1,13,0,5,No
29,Travel_Rarely,502,Sales,28,1,Other,1,1,Female,50,3,Sales Executive,4,Single,12715,9808,2,No,14,4,2,80,9,6,3,8,3,10,Yes
42,Travel_Rarely,257,Research & Development,11,1,Medical,1,1,Female,90,3,Research Scientist,3,Married,4766,16859,3,Yes,17,3,1,80,3,0,3,9,3,8,Yes
38,Travel_Rarely,1373,Research & Development,5,2,Technical Degree,1,2,Female,47,3,Manager,3,Married,15295,13969,0,Yes,16,3,1,80,7,1,4,5,1,5,No
38,Travel_Frequently,586,Research & Development,26,1,Life Sciences,1,2,Female,64,2,Healthcare Representative,3,Married,10420,23524,1,Yes,17,3,2,80,21,0,1,2,0,0,No
26,Travel_Rarely,777,Sales,7,3,Human Resources,1,3,Female,59,4,Laboratory Technician,1,Single,10983,11844,0,No,11,4,3,80,20,1,2,1,3,7,No
30,Non-Travel,261,Research & Development,12,2,Medical,1,1,Female,31,3,Research Scientist,3,Married,9899,18748,0,Yes,17,3,3,80,8,3,3,4,3,7,Yes
48,Travel_Rarely,1164,Human Resources,18,5,Technical Degree,1,1,Female,79,3,Sales Executive,2,Single,11008,16340,2,Yes,14,4,4,80,7,1,4,12,0,10,No
47,Travel_Rarely,152,Research & Development,16,1,Medical,1,1,Female,32,1,Laboratory Technician,2,Single,7542,10766,0,Yes,12,4,2,80,19,4,2,11,0,1,No
55,Travel_Frequently,1051,Research & Development,26,1,Technical Degree,1,2,Male,69,2,Research Scientist,2,Single,11967,11045,2,Yes,14,3,1,80,7,3,3,0,3,6,No
34,Travel_Rarely,676,Sales,16,4,Medical,1,2,Female,78,2,Sales Executive,1,Single,3137,9878,0,Yes,20,3,2,80,23,0,3,12,0,6,No
59,Travel_Rarely,696,Sales,27,3,Life Sciences,1,2,Female,69,3,Laboratory Technician,2,Single,9040,21104,2,Yes,16,4,4,80,4,3,2,1,2,12,Yes
54,Travel_Rarely,849,Research & Development,5,2,Life Sciences,1,2,Female,70,3,Laboratory Technician,3,Married,5438,16007,4,Yes,15,4,2,80,12,2,1,7,4,7,No
28,Travel_Frequently,501,Research & Development,23,1,Other,1,1,Female,51,3,Sales Executive,4,Single,3872,14504,3,Yes,17,3,1,80,19,3,2,5,2,3,No
43,Travel_Frequently,737,Research & Development,3,1,Marketing,1,2,Male,53,2,Research Scientist,2,Single,6811,13742,2,Yes,11,3,3,80,10,3,4,2,4,3,No
48,Travel_Rarely,568,Research & Development,2,2,Medical,1,3,Female,52,2,Sales Representative,3,Single,2547,8032,0,Yes,19,3,4,80,7,0,1,0,1,6,No
43,Non-Travel,867,Research & Development,29,4,Human Resources,1,1,Female,68,2,Laboratory Technician,1,Married,4425,5553,4,Yes,13,4,2,80,9,3,1,0,2,4,No
43,Travel_Rarely,656,Human Resources,24,3,Life Sciences,1,4,Female,100,2,Laboratory Technician,1,Single,15538,6734,5,Yes,13,4,2,80,13,1,2,9,1,4,No
35,Travel_Rarely,1104,Sales,26,1,Life Sciences,1,2,Female,54,3,Sales Executive,2,Single,9150,14766,2,Yes,12,3,2,80,1,5,3,0,2,11,No
37,Travel_Frequently,646,Research & Development,13,5,Medical,1,2,Female,56,2,Laboratory Technician,1,Single,14197,3252,0,Yes,14,4,2,80,20,4,2,6,3,0,No
43,Travel_Rarely,173,Human Resources,24,2,Life Sciences,1,1,Female,78,1,Manufacturing Director,1,Divorced,7400,19720,0,Yes,12,4,1,80,3,3,3,1,3,1,No
48,Travel_Rarely,207,Sales,29,1,Life Sciences,1,2,Female,60,1,Manufacturing Director,1,Single,7357,10218,4,Yes,22,3,4,80,9,5,4,6,2,6,No
27,Travel_Rarely,1002,Research & Development,20,1,Marketing,1,1,Female,91,3,Manufacturing Director,4,Single,2330,10574,0,No,11,3,2,80,15,1,3,0,2,3,No
31,Travel_Rarely,450,Research & Development,3,2,Life Sciences,1,3,Female,38,3,Laboratory Technician,2,Single,6602,24484,3,Yes,11,4,2,80,1,1,3,6,8,0,Yes
39,Travel_Rarely,1029,Sales,4,1,Life Sciences,1,4,Male,71,1,Manager,1,Married,4413,18142,0,Yes,15,4,2,80,1,3,3,10,0,3,Yes
23,Travel_Frequently,894,Sales,27,1,Technical Degree,1,1,Female,36,4,Sales Executive,1,Married,13324,19918,0,Yes,22,3,1,80,26,5,4,0,1,5,No
23,Travel_Rarely,1045,Research & Development,11,4,Life Sciences,1,3,Female,62,1,Manufacturing Director,2,Divorced,7709,14524,3,Yes,17,3,3,80,23,1,3,6,2,0,No
56,Travel_Rarely,1230,Sales,1,1,Life Sciences,1,1,Female,95,1,Sales Executive,2,Single,9321,17468,4,No,14,3,1,80,20,4,3,2,2,1,No
25,Travel_Frequently,401,Research & Development,19,2,Other,1,3,Female,30,1,Sales Executive,4,Single,6570,13852,0,No,18,3,3,80,10,5,1,8,4,0,No
50,Travel_Rarely,683,Sales,28,4,Medical,1,2,Female,86,2,Research Scientist,1,Married,9464,2942,3,Yes,15,3,1,80,27,1,1,7,0,7,No
42,Travel_Rarely,1127,Sales,12,3,Marketing,1,2,Female,95,4,Sales Executive,1,Married,8155,24071,1,Yes,20,3,1,80,16,1,3,0,3,9,Yes
38,Travel_Frequently,471,Research & Development,12,3,Life Sciences,1,1,Male,45,2,Healthcare Representative,1,Divorced,6288,4284,2,Yes,15,3,3,80,13,3,2,3,1,2,No
33,Non-Travel,1181,Research & Development,11,2,Life Sciences,1,3,Male,51,2,Sales Executive,2,Single,3600,5890,0,Yes,16,3,4,80,3,1,3,3,4,0,No
46,Travel_Frequently,584,Sales,7,1,Life Sciences,1,3,Male,74,2,Manufacturing Director,3,Married,12794,17602,4,Yes,14,3,4,80,7,3,2,8,4,2,No
33,Travel_Rarely,1425,Human Resources,11,4,Life Sciences,1,2,Female,53,3,Healthcare Representative,3,Single,5353,9533,1,Yes,15,3,2,80,8,0,2,2,0,8,No
58,Travel_Rarely,746,Sales,4,3,Life Sciences,1,2,Female,66,1,Sales Executive,2,Single,15749,15188,3,No,20,3,1,80,27,2,2,0,2,5,No
51,Non-Travel,189,Sales,8,1,Marketing,1,2,Male,78,1,Manufacturing Director,1,Married,10314,25390,2,Yes,23,4,1,80,28,4,2,2,0,4,No
54,Travel_Frequently,1421,Human Resources,5,1,Medical,1,1,Male,50,1,Laboratory Technician,3,Single,7559,9564,1,Yes,22,3,4,80,3,3,1,0,4,5,No
44,Travel_Rarely,528,Human Resources,24,1,Medical,1,2,Female,92,1,Laboratory Technician,3,Single,3552,8246,2,No,13,3,2,80,24,1,1,0,3,2,No
37,Travel_Rarely,599,Sales,4,4,Life Sciences,1,1,Male,76,2,Healthcare Representative,1,Married,5369,12649,4,Yes,20,3,2,80,17,1,2,1,1,7,Yes
42,Travel_Rarely,892,Sales,23,3,Other,1,1,Female,59,3,Healthcare Representative,3,Single,12980,16162,0,Yes,13,3,2,80,2,0,2,6,0,1,No
48,Travel_Rarely,274,Sales,14,5,Life Sciences,1,2,Female,53,3,Healthcare Representative,4,Single,6293,11838,0,Yes,13,3,4,80,21,3,2,7,1,0,No
30,Travel_Rarely,1456,Human Resources,25,2,Medical,1,1,Male,95,1,Sales Executive,3,Married,4892,14134,0,No,12,3,1,80,24,4,2,0,3,4,No
43,Travel_Frequently,679,Research & Development,21,1,Marketing,1,2,Female,84,3,Research Scientist,1,Single,8949,5280,1,Yes,13,3,2,80,16,4,3,7,2,5,No
38,Travel_Rarely,779,Sales,1,2,Medical,1,2,Female,38,1,Laboratory Technician,1,Single,8653,9456,0,Yes,11,4,1,80,9,2,3,2,5,0,No
51,Travel_Frequently,1165,Research & Development,6,1,Marketing,1,4,Female,34,3,Laboratory Technician,3,Single,3171,3311,4,Yes,13,3,1,80,26,1,2,3,4,0,No
34,Travel_Rarely,972,Human Resources,13,2,Medical,1,2,Male,54,3,Research Scientist,1,Single,13182,11369,3,Yes,11,4,2,80,6,3,1,2,2,11,No
22,Travel_Rarely,1184,Research & Development,16,2,Marketing,1,2,Female,67,3,Sales Executive,2,Married,11568,15940,4,No,14,3,2,80,18,4,2,16,0,5,No
36,Non-Travel,1206,Research & Development,24,4,Life Sciences,1,1,Female,71,1,Research Scientist,1,Married,2948,17972,2,Yes,22,3,1,80,4,0,3,10,3,5,No
28,Travel_Rarely,381,Sales,15,3,Life Sciences,1,1,Female,63,1,Sales Executive,1,Single,10166,5398,2,Yes,16,4,2,80,6,0,1,4,2,1,No
25,Travel_Rarely,653,Sales,20,1,Technical Degree,1,2,Female,56,1,Manufacturing Director,1,Single,13111,17285,1,Yes,13,3,2,80,3,4,2,13,2,1,No
33,Travel_Rarely,1126,Sales,14,2,Marketing,1,2,Female,86,2,Research Scientist,2,Single,2241,11197,4,No,16,4,4,80,7,2,2,2,2,11,No
25,Travel_Rarely,750,Sales,14,3,Other,1,1,Female,86,2,Manufacturing Director,2,Single,6751,11342,0,Yes,15,3,3,80,16,0,1,2,3,0,No
41,Travel_Rarely,743,Sales,16,4,Other,1,1,Female,98,1,Research Scientist,3,Single,6209,17480,1,Yes,16,3,1,80,12,2,1,0,2,12,No
37,Travel_Rarely,1033,Sales,19,2,Life Sciences,1,1,Male,33,3,Sales Executive,2,Single,14105,17435,4,Yes,11,3,3,80,7,1,1,6,2,2,No
39,Travel_Rarely,920,Sales,22,3,Life Sciences,1,1,Female,72,2,Research Scientist,3,Single,8926,25161,0,Yes,14,3,1,80,13,3,3,7,3,10,No
41,Travel_Rarely,1429,Sales,25,2,Technical Degree,1,3,Female,49,1,Sales Executive,2,Married,5529,5980,2,Yes,25,3,1,80,3,2,2,7,4,1,Yes
28,Non-Travel,1118,Research & Development,29,3,Life Sciences,1,1,Female,36,2,Sales Executive,3,Single,4169,10148,2,Yes,16,3,2,80,21,1,4,12,1,3,No
32,Travel_Rarely,779,Research & Development,5,2,Medical,1,4,Male,55,4,Healthcare Representative,1,Single,7544,12960,0,Yes,16,3,2,80,15,5,2,5,2,2,No
39,Travel_Rarely,297,Sales,19,1,Life Sciences,1,1,Female,50,3,Research Scientist,3,Single,11287,16128,0,No,15,3,2,80,3,3,1,0,2,11,No
47,Travel_Rarely,636,Sales,7,2,Life Sciences,1,3,Female,48,2,Healthcare Representative,2,Single,2994,25459,4,Yes,24,3,3,80,16,0,3,7,0,2,No
56,Travel_Frequently,627,Sales,19,2,Technical Degree,1,2,Female,54,3,Healthcare Representative,2,Single,7546,16185,0,Yes,16,3,3,80,10,0,3,0,1,2,No
24,Travel_Rarely,885,Research & Development,19,4,Medical,1,3,Male,74,3,Healthcare Representative,2,Single,13838,19874,3,Yes,19,4,1,80,14,4,2,5,0,10,No
39,Travel_Frequently,1183,Sales,21,1,Technical Degree,1,1,Male,64,1,Research Scientist,4,Divorced,14025,8640,0,No,16,3,2,80,4,1,2,4,3,6,No
35,Travel_Rarely,550,Research & Development,16,4,Human Resources,1,3,Female,44,4,Healthcare Representative,2,Single,8300,10662,1,Yes,17,3,4,80,24,0,2,2,0,0,No
49,Travel_Frequently,163,Sales,15,2,Life Sciences,1,2,Female,83,3,Healthcare Representative,4,Divorced,7702,14831,3,Yes,17,3,3,80,10,0,1,4,0,10,Yes
26,Travel_Rarely,374,Sales,29,4,Technical Degree,1,4,Female,63,2,Healthcare Representative,1,Single,11982,11118,2,Yes,14,3,2,80,11,0,2,6,0,7,No
44,Travel_Rarely,374,Sales,15,3,Other,1,4,Female,41,2,Manufacturing Director,2,Single,13631,19291,0,Yes,22,4,3,80,24,4,3,2,2,1,No
52,Travel_Rarely,1251,Sales,28,3,Marketing,1,2,Female,93,3,Sales Executive,1,Single,9312,8071,2,Yes,14,4,4,80,26,6,3,0,0,6,No
35,Travel_Rarely,809,Sales,28,1,Human Resources,1,2,Female,95,2,Research Scientist,2,Married,8199,3671,0,Yes,15,3,2,80,10,1,2,2,3,9,Yes
41,Travel_Rarely,873,Sales,13,3,Life Sciences,1,3,Female,76,1,Healthcare Representative,1,Single,12654,11277,4,No,13,3,2,80,3,3,3,0,0,6,No
58,Travel_Rarely,509,Sales,1,1,Life Sciences,1,2,Female,55,2,Sales Representative,2,Single,6459,15597,3,No,16,3,1,80,1,0,2,0,0,0,No
40,Travel_Rarely,1017,Research & Development,17,3,Human Resources,1,3,Female,47,4,Sales Executive,4,Single,6814,5076,5,Yes,20,3,1,80,23,1,4,0,0,3,No
23,Travel_Rarely,329,Sales,4,4,Other,1,1,Female,63,1,Research Scientist,4,Married,7449,15718,0,No,15,3,4,80,10,3,4,3,5,0,No
50,Travel_Rarely,1060,Sales,23,1,Marketing,1,2,Male,60,2,Research Scientist,3,Divorced,5056,23306,4,No,17,4,3,80,21,6,2,0,3,2,No
47,Travel_Frequently,168,Sales,16,1,Life Sciences,1,4,Male,38,2,Sales Executive,2,Single,8515,6555,5,No,13,3,1,80,8,4,1,9,0,4,No
53,Travel_Rarely,823,Sales,28,1,Technical Degree,1,1,Female,81,1,Laboratory Technician,3,Single,4695,18666,0,Yes,17,3,2,80,15,4,3,3,3,3,No
51,Travel_Rarely,663,Sales,5,2,Other,1,2,Female,80,1,Laboratory Technician,1,Single,6042,24423,1,Yes,11,4,1,80,7,4,1,4,4,2,Yes
39,Travel_Rarely,330,Sales,6,1,Medical,1,3,Female,86,1,Sales Executive,1,Single,5607,23679,0,Yes,21,3,1,80,30,6,2,1,3,5,Yes
50,Travel_Rarely,1143,Research & Development,26,4,Marketing,1,1,Female,32,4,Research Scientist,1,Divorced,7078,2943,3,Yes,19,3,4,80,26,1,1,9,0,0,No
41,Non-Travel,1277,Research & Development,1,4,Human Resources,1,2,Male,75,1,Sales Executive,4,Single,2502,8356,2,Yes,18,4,1,80,10,3,2,4,5,1,No
41,Travel_Frequently,679,Research & Development,9,5,Marketing,1,3,Female,87,2,Healthcare Representative,2,Married,5378,7057,0,No,22,3,2,80,20,0,4,5,0,9,No
52,Travel_Rarely,1000,Sales,6,4,Other,1,1,Female,34,1,Manufacturing Director,1,Single,11637,10724,5,Yes,17,3,3,80,29,0,2,3,1,0,No
39,Travel_Rarely,1066,Sales,7,3,Medical,1,2,Female,48,2,Sales Executive,3,Single,5183,9741,2,Yes,13,3,4,80,29,2,1,3,2,5,No
39,Travel_Rarely,1158,Sales,7,4,Other,1,1,Female,66,3,Healthcare Representative,1,Married,3388,23985,2,Yes,11,3,1,80,9,2,4,8,0,5,No
44,Travel_Rarely,956,Sales,13,4,Medical,1,1,Male,75,4,Sales Executive,2,Married,11436,8798,3,Yes,11,4,1,80,5,0,2,5,3,3,No
35,Non-Travel,352,Research & Development,6,4,Medical,1,4,Female,75,2,Laboratory Technician,3,Single,5476,7466,2,Yes,14,3,4,80,2,5,3,4,7,0,No
50,Travel_Rarely,1142,Sales,28,2,Life Sciences,1,1,Female,76,3,Manufacturing Director,1,Single,3745,23852,0,Yes,18,3,1,80,20,0,3,0,1,6,No
54,Travel_Rarely,1182,Sales,8,2,Life Sciences,1,1,Female,84,1,Laboratory Technician,1,Single,6613,24553,2,Yes,11,3,2,80,27,1,1,2,0,6,No
27,Travel_Frequently,448,Sales,26,4,Life Sciences,1,2,Female,36,1,Laboratory Technician,4,Single,9357,9362,3,Yes,13,3,3,80,18,3,1,4,2,6,Yes
46,Travel_Rarely,793,Research & Development,6,2,Life Sciences,1,1,Female,50,3,Research Scientist,3,Single,3755,21156,4,Yes,11,3,2,80,20,0,2,0,3,2,No
36,Travel_Frequently,1428,Research & Development,11,2,Life Sciences,1,1,Female,51,1,Sales Executive,1,Married,6934,16640,0,Yes,19,4,2,80,11,5,2,8,2,6,No
37,Travel_Rarely,171,Sales,12,4,Human Resources,1,4,Male,54,4,Sales Executive,1,Divorced,15245,25375,0,No,19,4,1,80,25,0,3,6,0,1,No
40,Travel_Rarely,1343,Sales,12,4,Other,1,2,Female,89,3,Research Scientist,3,Married,5358,5787,0,Yes,17,3,1,80,24,2,2,1,3,3,No
36,Travel_Rarely,539,Sales,29,3,Medical,1,3,Female,78,4,Manufacturing Director,3,Single,4404,9687,5,Yes,14,3,2,80,15,0,2,0,0,5,No
25,Travel_Rarely,1396,Research & Development,18,4,Technical Degree,1,3,Male,54,2,Research Scientist,2,Married,2189,19532,0,Yes,12,3,3,80,21,3,3,2,2,2,Yes
25,Travel_Frequently,397,Research & Development,12,2,Human Resources,1,3,Female,76,1,Laboratory Technician,4,Married,10637,8361,5,Yes,15,4,3,80,17,5,1,0,0,7,No
23,Travel_Rarely,1264,Sales,3,3,Life Sciences,1,4,Female,49,3,Healthcare Representative,3,Single,5502,21133,4,Yes,18,4,2,80,1,2,1,1,3,4,No
27,Travel_Rarely,1153,Sales,14,3,Other,1,1,Female,73,2,Sales Executive,1,Divorced,2863,19884,2,Yes,15,4,2,80,6,4,4,0,2,2,No
43,Travel_Rarely,1451,Human Resources,13,2,Life Sciences,1,1,Male,39,2,Research Scientist,4,Divorced,3820,5768,3,Yes,14,4,2,80,22,1,2,8,3,2,No
28,Travel_Frequently,752,Human Resources,1,3,Technical Degree,1,1,Female,53,1,Research Scientist,3,Single,14483,9235,3,Yes,21,4,3,80,8,2,3,6,9,0,No
56,Travel_Rarely,245,Sales,5,4,Other,1,2,Male,97,1,Laboratory Technician,2,Married,9216,25122,5,No,11,4,2,80,22,0,1,0,0,5,No
43,Travel_Frequently,914,Sales,15,3,Marketing,1,3,Female,44,4,Healthcare Representative,1,Married,16209,9331,4,Yes,20,4,3,80,12,4,1,4,0,7,No
56,Travel_Rarely,1121,Human Resources,6,4,Medical,1,1,Male,54,1,Sales Executive,2,Single,16998,20006,5,Yes,11,4,1,80,4,3,1,3,1,1,Yes
34,Travel_Rarely,901,Human Resources,10,1,Medical,1,2,Female,59,4,Laboratory Technician,3,Single,5067,12365,5,No,11,3,3,80,6,2,3,1,1,5,No
29,Travel_Rarely,1096,Human Resources,4,2,Technical Degree,1,2,Female,45,3,Research Scientist,1,Married,6696,7912,3,No,15,3,1,80,3,4,1,1,5,0,No
32,Travel_Rarely,867,Sales,29,2,Life Sciences,1,2,Female,63,2,Manufacturing Director,2,Single,6741,6209,3,Yes,19,3,2,80,7,1,3,1,2,6,Yes
36,Travel_Frequently,287,Research & Development,14,2,Medical,1,1,Female,55,3,Sales Executive,3,Single,6977,10639,4,No,15,3,2,80,4,0,4,4,3,4,No
56,Travel_Rarely,506,Sales,18,5,Human Resources,1,1,Female,57,3,Research Scientist,4,Single,11684,25441,4,No,17,3,1,80,12,4,1,3,1,1,No
29,Travel_Rarely,184,Sales,12,3,Life Sciences,1,2,Female,91,2,Research Scientist,1,Married,2862,9182,2,Yes,11,4,1,80,11,2,2,14,3,3,No
38,Travel_Frequently,1261,Sales,11,4,Other,1,2,Female,52,2,Laboratory Technician,1,Single,11466,6165,3,Yes,11,3,1,80,3,3,2,4,3,6,Yes
47,Travel_Rarely,779,Sales,14,1,Marketing,1,2,Male,72,3,Sales Executive,1,Married,5316,14022,0,Yes,21,3,1,80,26,2,3,0,3,0,No
45,Non-Travel,419,Sales,11,4,Life Sciences,1,2,Female,74,2,Sales Executive,1,Single,8531,19990,0,Yes,17,3,2,80,3,2,2,4,3,8,No
52,Travel_Frequently,338,Sales,2,1,Marketing,1,4,Female,77,2,Sales Executive,1,Married,14409,9123,1,No,17,4,1,80,8,1,2,8,4,1,No
28,Non-Travel,756,Sales,29,2,Medical,1,2,Female,52,1,Sales Executive,1,Single,16574,8781,2,Yes,11,4,2,80,7,0,2,1,2,7,No
34,Non-Travel,1085,Sales,28,3,Life Sciences,1,2,Female,60,2,Healthcare Representative,2,Married,3551,10729,4,Yes,18,3,3,80,18,4,2,2,0,2,Yes
31,Travel_Rarely,605,Sales,2,3,Life Sciences,1,2,Female,93,3,Sales Executive,1,Married,4501,8201,3,Yes,17,3,1,80,7,3,3,10,4,4,Yes
33,Travel_Frequently,1081,Research & Development,26,2,Other,1,1,Female,96,2,Laboratory Technician,1,Divorced,13908,19433,1,Yes,15,3,4,80,5,5,2,3,3,2,No
41,Travel_Frequently,905,Sales,9,2,Technical Degree,1,2,Female,52,4,Manager,1,Single,14671,22119,0,No,13,3,2,80,13,1,1,9,0,0,Yes
27,Travel_Rarely,1225,Research & Development,4,2,Other,1,3,Female,70,1,Sales Representative,3,Single,2581,3970,5,Yes,17,3,2,80,1,3,1,7,0,6,No
29,Travel_Rarely,812,Sales,21,2,Other,1,1,Female,77,3,Laboratory Technician,1,Divorced,4389,4187,2,Yes,17,4,4,80,6,2,3,5,2,1,Yes
30,Travel_Rarely,1426,Sales,8,1,Marketing,1,1,Female,38,3,Sales Executive,4,Single,10517,8679,0,Yes,15,4,2,80,21,1,4,0,2,10,No
45,Non-Travel,496,Research & Development,19,2,Medical,1,3,Female,43,2,Healthcare Representative,1,Married,4604,16425,4,Yes,18,3,1,80,23,3,3,6,0,0,No
46,Travel_Rarely,457,Sales,10,3,Life Sciences,1,1,Female,62,2,Sales Executive,4,Divorced,4584,9436,0,Yes,14,4,1,80,30,4,4,0,3,0,No
48,Travel_Rarely,1199,Research & Development,29,1,Medical,1,1,Female,43,1,Healthcare Representative,2,Divorced,5358,3203,2,Yes,14,3,4,80,6,3,3,4,0,4,No
28,Travel_Rarely,1217,Human Resources,4,3,Marketing,1,1,Male,86,3,Manufacturing Director,2,Single,8667,6239,5,Yes,14,3,3,80,2,0,2,8,1,6,No
48,Travel_Rarely,1196,Research & Development,7,2,Technical Degree,1,1,Male,43,3,Research Scientist,4,Single,7277,15953,5,Yes,12,3,2,80,4,1,1,6,0,7,Yes
25,Travel_Frequently,844,Research & Development,9,2,Marketing,1,3,Female,49,3,Research Scientist,1,Married,7246,13204,5,Yes,17,4,3,80,8,1,1,3,0,7,No
34,Non-Travel,988,Human Resources,27,1,Marketing,1,1,Female,95,4,Manufacturing Director,2,Married,10574,13177,3,Yes,20,3,3,80,4,4,3,1,2,1,No
